xcorr,ycorr,colors
-0.8538602770829395,0.03090438211886368,0
-0.9269301385414698,0.01545219105943184,0
0.036534930729265114,0.00772609552971592,1
0.5182674653646325,0.00386304776485796,1
0.25913373268231626,0.8679569276668676,2
0.12956686634115813,1.3000038676178725,2
-0.43521656682942095,0.6500019338089362,0
-0.21760828341471047,1.1910263706889066,2
0.39119585829264475,0.5955131853444533,1
-0.30440207085367765,0.29775659267222665,0
0.3477989645731612,0.14887829633611332,1
0.6738994822865806,0.07443914816805666,1
0.3369497411432903,0.9032449778684669,2
0.16847487057164515,1.317647892718672,2
0.5842374352858226,0.658823946359336,1
0.2921187176429113,1.1954373769641067,2
0.6460593588214556,0.5977186884820533,1
0.3230296794107278,1.1648847480254654,2
-0.3384851602946361,0.5824423740127327,0
-0.16924258014731805,1.157246590790805,2
-0.08462129007365903,1.444648699179841,2
-0.04231064503682951,1.5883497533743591,2
-0.021155322518414756,1.660200280471618,2
0.4894223387407926,0.830100140235809,1
-0.2552888306296037,0.4150500701179045,0
-0.6276444153148019,0.20752503505895226,0
-0.8138222076574009,0.10376251752947613,0
0.09308889617129956,0.051881258764738064,1
0.04654444808564978,0.8919660331668077,2
0.02327222404282489,1.3120084203678424,2
0.5116361120214125,0.6560042101839212,1
0.7558180560107062,0.3280021050919606,1
-0.12209097199464691,0.1640010525459803,0
0.43895451400267654,0.08200052627299015,1
0.21947725700133827,0.9070256669209337,2
-0.3902613714993309,0.45351283346046684,0
-0.6951306857496654,0.22675641673023342,0
0.1524346571251673,0.11337820836511671,1
-0.4237826714374163,0.056689104182558354,0
-0.7118913357187082,0.028344552091279177,0
-0.3559456678593541,0.8801976798300782,2
-0.6779728339296771,0.4400988399150391,0
-0.33898641696483856,1.0860748237419582,2
-0.6694932084824192,0.5430374118709791,0
0.1652533957587904,0.27151870593548955,1
0.5826266978793953,0.13575935296774477,1
0.7913133489396976,0.06787967648387239,1
0.3956566744698488,0.8999652420263748,2
0.6978283372349244,0.4499826210131874,1
0.3489141686174622,1.0910167142910323,2
0.6744570843087311,0.5455083571455162,1
0.8372285421543655,0.2727541785727581,1
0.9186142710771827,0.13637708928637904,1
-0.04069286446140863,0.06818854464318952,0
-0.5203464322307043,0.03409427232159476,0
0.23982678388464784,0.01704713616079738,1
0.11991339194232392,0.8745489718648373,2
0.5599566959711619,0.43727448593241863,1
-0.22002165201441903,0.21863724296620932,0
0.3899891739927905,0.10931862148310466,1
0.6949945869963953,0.05465931074155233,1
0.34749729349819763,0.8933550591552147,2
0.17374864674909882,1.312702933362046,2
-0.4131256766254506,0.656351466681023,0
-0.7065628383127253,0.3281757333405115,0
-0.8532814191563627,0.16408786667025574,0
-0.42664070957818134,0.9480693371195664,2
-0.21332035478909067,1.3400600723442218,2
0.39333982260545464,0.6700300361721109,1
0.6966699113027273,0.33501501808605544,1
0.8483349556513636,0.16750750904302772,1
-0.07583252217431818,0.08375375452151386,0
-0.03791626108715909,0.9079022810451955,2
-0.5189581305435795,0.4539511405225978,0
-0.25947906527178977,1.0930009740457374,2
0.3702604673641051,0.5465004870228687,1
0.6851302336820526,0.27325024351143434,1
-0.1574348831589737,0.13662512175571717,0
0.42128255842051315,0.06831256087785859,1
0.7106412792102565,0.03415628043892929,1
-0.14467936039487173,0.017078140219464646,0
-0.5723396801974359,0.008539070109732323,0
-0.28616984009871793,0.8702949388393048,2
-0.6430849200493589,0.4351474694196524,0
-0.32154246002467946,1.0835991384942647,2
-0.6607712300123397,0.5417995692471324,0
-0.33038561500616986,1.1369251884080047,2
0.33480719249691504,0.5684625942040024,1
-0.3325964037515425,0.2842312971020012,0
0.33370179812422873,0.1421156485510006,1
0.6668508990621144,0.0710578242755003,1
0.8334254495310571,0.03552891213775015,1
-0.08328727523447144,0.017764456068875074,0
-0.04164363761723572,0.8749076318188761,2
-0.5208218188086179,0.43745381590943805,0
-0.760410909404309,0.21872690795471902,0
-0.8802054547021545,0.10936345397735951,0
-0.44010272735107725,0.9207071307731184,2
0.2799486363244614,0.4603535653865592,1
0.1399743181622307,1.0962021864777183,2
0.5699871590811153,0.5481010932388591,1
-0.21500642045944235,0.27405054661942957,0
0.3924967897702788,0.13702527330971478,1
0.6962483948851395,0.06851263665485739,1
0.3481241974425697,0.9002817221118673,2
-0.32593790127871514,0.45014086105593365,0
0.33703104936064243,0.22507043052796682,1
-0.3314844753196788,0.11253521526398341,0
-0.1657422376598394,0.9222930114164303,2
-0.5828711188299197,0.46114650570821514,0
-0.29143555941495985,1.0965986566385462,2
0.3542822202925201,0.5482993283192731,1
-0.32285888985373995,0.27414966415963654,0
0.33857055507313005,0.13707483207981827,1
-0.330714722463435,0.06853741603990914,0
0.3346426387682825,0.03426870801995457,1
0.16732131938414124,0.8831597577944159,2
0.5836606596920706,0.44157987889720796,1
0.2918303298460353,1.0868153432330425,2
0.6459151649230177,0.5434076716165213,1
-0.17704241753849115,0.27170383580826063,0
-0.08852120876924557,1.001877321688569,2
-0.5442606043846228,0.5009386608442845,0
0.22786969780768862,0.25046933042214226,1
0.6139348489038443,0.12523466521107113,1
0.30696742445192216,0.9286427363899742,2
0.15348371222596108,1.3303467719794257,2
-0.42325814388701943,0.6651733859897129,0
-0.21162907194350972,1.198612096779295,2
-0.10581453597175486,1.4653314521740861,2
-0.5529072679858774,0.7326657260870431,0
-0.7764536339929387,0.36633286304352153,0
-0.8882268169964693,0.18316643152176076,0
-0.9441134084982347,0.09158321576088038,0
-0.47205670424911733,0.9118170116648788,2
0.26397164787544136,0.4559085058324394,1
0.6319858239377207,0.2279542529162197,1
-0.18400708803113963,0.11397712645810985,0
-0.09200354401556982,0.9230139670134935,2
0.4539982279922151,0.46150698350674674,1
-0.27300088600389244,0.23075349175337337,0
0.3634995569980538,0.11537674587668668,1
-0.3182502215009731,0.05768837293834334,0
0.3408748892495135,0.02884418646917167,1
0.6704374446247567,0.014422093234585836,1
-0.16478127768762163,0.007211046617292918,0
0.4176093611561892,0.003605523308646459,1
0.7088046805780945,0.0018027616543232294,1
0.8544023402890473,0.0009013808271616147,1
-0.07279882985547637,0.00045069041358080736,0
-0.03639941492773818,0.866250748991229,2
-0.01819970746386909,1.299150778280053,2
0.49090014626806544,0.6495753891400265,1
0.7454500731340328,0.3247876945700133,1
-0.1272749634329836,0.16239384728500664,0
0.4363625182835082,0.08119692364250332,1
0.7181812591417541,0.04059846182125166,1
0.8590906295708771,0.02029923091062583,1
0.9295453147854386,0.010149615455312915,1
0.4647726573927193,0.871100211512095,2
-0.26761367130364033,0.4355501057560475,0
-0.6338068356518202,0.21777505287802376,0
0.18309658217408992,0.10888752643901188,1
0.09154829108704496,0.9204691670039445,2
0.5457741455435224,0.46023458350197227,1
0.7728870727717612,0.23011729175098614,1
0.3864435363858806,0.9810840496599317,2
0.6932217681929402,0.49054202482996584,1
0.3466108840964701,1.1112964161994214,2
0.6733054420482351,0.5556482080997107,1
-0.16334727897588247,0.27782410404985536,0
-0.5816736394879413,0.13891205202492768,0
-0.29083681974397063,0.9354814297969024,2
0.3545815901280147,0.4677407148984512,1
0.6772907950640074,0.2338703574492256,1
-0.16135460246799632,0.1169351787246128,0
-0.08067730123399816,0.924492993146745,2
-0.540338650616999,0.4622464965733725,0
-0.7701693253084996,0.23112324828668626,0
0.11491533734575021,0.11556162414334313,1
-0.4425423313271249,0.057780812071671565,0
-0.7212711656635624,0.028890406035835783,0
-0.3606355828317812,0.8804706068023564,2
0.3196822085841094,0.4402353034011782,1
0.1598411042920547,1.0861430554850278,2
0.07992055214602735,1.4090969315269524,2
0.5399602760730137,0.7045484657634762,1
0.26998013803650683,1.2182996366661767,2
0.6349900690182534,0.6091498183330883,1
0.8174950345091268,0.30457490916654417,1
0.9087475172545634,0.15228745458327209,1
0.9543737586272817,0.07614372729163604,1
0.47718687931364084,0.9040972674302566,2
-0.26140656034317955,0.4520486337151283,0
0.3692967198284102,0.22602431685756416,1
0.1846483599142051,0.9790375622132207,2
-0.40767582004289743,0.48951878110661035,0
-0.20383791002144871,1.1107847943377438,2
-0.6019189550107243,0.5553923971688719,0
-0.8009594775053621,0.27769619858443595,0
-0.40047973875268106,1.0048735030766567,2
0.29976013062365947,0.5024367515383283,1
0.6498800653118297,0.25121837576916417,1
0.8249400326559149,0.12560918788458209,1
0.41247001632795743,0.9288299977267296,2
0.20623500816397872,1.3304404026478034,2
0.6031175040819894,0.6652202013239017,1
0.8015587520409947,0.33261010066195085,1
0.9007793760204974,0.16630505033097542,1
0.9503896880102487,0.08315252516548771,1
0.9751948440051244,0.041576262582743856,1
-0.012402577997437825,0.020788131291371928,0
-0.5062012889987189,0.010394065645685964,0
-0.7531006444993594,0.005197032822842982,0
-0.3765503222496797,0.8686239201958601,2
-0.18827516112483986,1.3003373638823685,2
-0.5941375805624199,0.6501686819411843,0
-0.29706879028120997,1.1911097447550307,2
0.35146560485939504,0.5955548723775154,1
0.17573280242969752,1.1638028399731963,2
0.5878664012148488,0.5819014199865982,1
0.2939332006074244,1.1569761137777377,2
0.1469666003037122,1.4445134606733074,2
0.5734833001518561,0.7222567303366537,1
-0.21325834992407194,0.36112836516832686,0
-0.10662917496203597,1.046589586368602,2
0.44668541251898203,0.523294793184301,1
0.22334270625949101,1.127672800376589,2
0.11167135312974551,1.429861803972733,2
-0.44416432343512724,0.7149309019863666,0
-0.7220821617175637,0.3574654509931833,0
0.13895891914121816,0.17873272549659164,1
0.5694794595706091,0.08936636274829582,1
0.7847397297853045,0.04468318137414791,1
-0.10763013510734776,0.022341590687073955,0
-0.5538150675536739,0.011170795343536977,0
-0.776907533776837,0.005585397671768489,0
0.11154623311158152,0.0027926988358842443,1
0.5557731165557908,0.0013963494179421222,1
-0.22211344172210462,0.0006981747089710611,0
0.38894327913894766,0.00034908735448553054,1
0.6944716395694739,0.00017454367724276527,1
0.34723581978473694,0.8661126756230599,2
0.17361790989236847,1.2990817415959686,2
-0.41319104505381576,0.6495408707979843,0
-0.7065955225269078,0.32477043539899214,0
-0.8532977612634539,0.16238521769949607,0
-0.926648880631727,0.08119260884974804,0
-0.4633244403158635,0.9066217082093126,2
-0.7316622201579317,0.4533108541046563,0
-0.36583111007896585,1.0926808308367668,2
-0.682915555039483,0.5463404154183834,0
-0.8414577775197415,0.2731702077091917,0
-0.9207288887598708,0.13658510385459585,0
-0.9603644443799354,0.06829255192729793,0
0.0198177778100323,0.03414627596364896,1
0.00990888890501615,0.8830985417662631,2
-0.4950455555474919,0.44154927088313156,0
0.252477222226254,0.22077463544156578,1
-0.373761388886873,0.11038731772078289,0
0.31311930555656353,0.055193658860391445,1
0.15655965277828177,0.8936222332146343,2
0.07827982638914088,1.3128365203917558,2
0.03913991319457044,1.5224436639803165,2
0.01956995659728522,1.6272472357745968,2
0.00978497829864261,1.679649021671737,2
-0.4951075108506787,0.8398245108358685,0
-0.24755375542533936,1.2859376592023728,2
0.37622312228733035,0.6429688296011864,1
-0.3118884388563348,0.3214844148005932,0
0.3440557805718326,0.1607422074002966,1
0.1720278902859163,0.9463965074845869,2
0.5860139451429581,0.47319825374229346,1
0.29300697257147906,1.1026245306555853,2
0.6465034862857395,0.5513122653277926,1
-0.17674825685713025,0.2756561326638963,0
-0.08837412842856512,1.0038534701163868,2
0.45581293578571747,0.5019267350581934,1
0.22790646789285873,1.1169887713135354,2
0.11395323394642937,1.4245197894412063,2
0.5569766169732147,0.7122598947206031,1
0.7784883084866073,0.35612994736030157,1
0.38924415424330366,1.0440903774645893,2
0.19462207712165183,1.3880705925167334,2
-0.4026889614391741,0.6940352962583667,0
-0.20134448071958705,1.213043051913622,2
0.3993277596402065,0.606521525956811,1
-0.30033612017989675,0.3032607629784055,0
-0.15016806008994837,1.0176557852736414,2
0.4249159699550258,0.5088278926368207,1
-0.2875420150224871,0.25441394631841036,0
-0.14377100751124355,0.9932323769436437,2
-0.07188550375562178,1.3626415922562605,2
-0.5359427518778109,0.6813207961281302,0
-0.26797137593890547,1.2066858018485038,2
-0.13398568796945273,1.4693683047086905,2
0.4330071560152736,0.7346841523543453,1
0.2165035780076368,1.2333674799616112,2
0.6082517890038184,0.6166837399808056,1
0.3041258945019092,1.1743672737748414,2
0.1520629472509546,1.4532090406718594,2
-0.4239685263745227,0.7266045203359297,0
0.2880157368127386,0.36330226016796485,1
0.6440078684063693,0.18165113008398243,1
-0.17799606579681537,0.09082556504199121,0
-0.5889980328984077,0.045412782520995607,0
-0.29449901644920384,0.8887317950449364,2
-0.6472495082246019,0.4443658975224682,0
-0.32362475411230096,1.0882083525456727,2
-0.6618123770561505,0.5441041762728364,0
-0.8309061885280753,0.2720520881364182,0
-0.9154530942640376,0.1360260440682091,0
0.042273452867981176,0.06801302203410454,1
0.021136726433990588,0.9000319148014909,2
0.5105683632169953,0.45001595740074546,1
0.7552841816084976,0.22500797870037273,1
0.8776420908042488,0.11250398935018636,1
0.9388210454021244,0.05625199467509318,1
-0.030589477298937795,0.02812599733754659,0
0.4847052613505311,0.014062998668773296,1
0.7423526306752656,0.007031499334386648,1
0.8711763153376328,0.003515749667193324,1
-0.06441184233118358,0.001757874833596662,0
-0.03220592116559179,0.8669043412012369,2
0.4838970394172041,0.43345217060061847,1
-0.25805148029139796,0.21672608530030923,0
-0.629025740145699,0.10836304265015462,0
-0.8145128700728494,0.05418152132507731,0
-0.4072564350364247,0.8931161644469773,2
-0.20362821751821236,1.3125834860079273,2
-0.6018141087591062,0.6562917430039636,0
0.19909294562044688,0.3281458715019818,1
0.09954647281022344,1.0300983395354295,2
-0.4502267635948883,0.5150491697677148,0
-0.22511338179744414,1.123549988668296,2
0.38744330910127794,0.561774994334148,1
-0.30627834544936106,0.280887497167074,0
-0.6531391727246805,0.140443748583537,0
-0.32656958636234024,0.9362472780762071,2
-0.6632847931811701,0.46812363903810356,0
-0.33164239659058503,1.1000872233034904,2
-0.6658211982952925,0.5500436116517452,0
-0.8329105991476462,0.2750218058258726,0
0.0835447004261769,0.1375109029129363,1
0.04177235021308845,0.9347808552409067,2
0.020886175106544225,1.333415831404892,2
-0.4895569124467279,0.666707915702446,0
-0.24477845622336394,1.1993793616356616,2
-0.622389228111682,0.5996896808178308,0
0.18880538594415902,0.2998448404089154,1
0.09440269297207951,1.0159478239888964,2
0.047201346486039755,1.3739993157788868,2
0.023600673243019878,1.5530250616738819,2
0.011800336621509939,1.6425379346213795,2
-0.49409983168924504,0.8212689673106898,0
-0.7470499158446225,0.4106344836553449,0
-0.3735249579223113,1.0713426456121111,2
-0.18676247896115564,1.4016967265904943,2
-0.5933812394805779,0.7008483632952471,0
0.20330938025971107,0.35042418164762357,1
-0.3983453098701445,0.17521209082381178,0
-0.19917265493507225,0.9536314491963445,2
-0.09958632746753612,1.3428411283826107,2
-0.5497931637337681,0.6714205641913054,0
-0.27489658186688404,1.2017356858800912,2
0.362551709066558,0.6008678429400456,1
0.181275854533279,1.1664593252544613,2
-0.4093620727333605,0.5832296626272306,0
0.2953189636333198,0.2916148313136153,1
0.1476594818166599,1.0118328194412463,2
0.5738297409083299,0.5059164097206231,1
0.28691487045416497,1.1189836086447502,2
-0.3565425647729175,0.5594918043223751,0
0.32172871761354127,0.27974590216118755,1
0.16086435880677064,1.0058983548650324,2
0.5804321794033853,0.5029491774325162,1
0.7902160897016927,0.2514745887162581,1
0.39510804485084633,0.9917626981425677,2
0.6975540224254232,0.49588134907128384,1
0.3487770112127116,1.1139660783200804,2
-0.32561149439364423,0.5569830391600402,0
-0.16280574719682211,1.1445169233644588,2
-0.581402873598411,0.5722584616822294,0
-0.2907014367992055,1.1521546346255533,2
-0.6453507183996028,0.5760773173127767,0
0.1773246408001986,0.28803865865638834,1
0.5886623204000994,0.14401932932819417,1
-0.20566883979995032,0.07200966466409708,0
0.39716558010002484,0.03600483233204854,1
-0.30141720994998755,0.01800241616602427,0
0.3492913950250062,0.009001208083012135,1
0.6746456975125031,0.004500604041506068,1
-0.16267715124374843,0.002250302020753034,0
-0.5813385756218742,0.001125151010376517,0
0.2093307121890629,0.0005625755051882585,1
0.10466535609453145,0.8663066915370328,2
0.5523326780472657,0.4331533457685164,1
0.27616633902363286,1.0826020766686968,2
0.13808316951181643,1.407326442118787,2
-0.4309584152440918,0.7036632210593935,0
-0.2154792076220459,1.2178570143141354,2
0.39226039618897707,0.6089285071570677,1
0.19613019809448853,1.1704896573629724,2
-0.40193490095275575,0.5852448286814862,0
-0.20096745047637787,1.1586478181251816,2
-0.6004837252381889,0.5793239090625908,0
-0.30024186261909447,1.1556873583157339,2
-0.6501209313095473,0.5778436791578669,0
-0.32506046565477364,1.154947243363372,2
0.3374697671726132,0.577473621681686,1
0.1687348835863066,1.1547622146252816,2
0.0843674417931533,1.4434065110970793,2
-0.4578162791034234,0.7217032555485396,0
0.2710918604482883,0.3608516277742698,1
0.6355459302241442,0.1804258138871349,1
-0.1822270348879279,0.09021290694356746,0
-0.09111351744396395,0.9111318572562224,2
-0.04555675872198198,1.3215913324125497,2
-0.522778379360991,0.6607956662062748,0
-0.7613891896804955,0.3303978331031374,0
0.11930540515975224,0.1651989165515687,1
0.05965270257987612,0.9486248620602229,2
0.529826351289938,0.47431243103011145,1
-0.23508682435503098,0.23715621551505572,0
-0.6175434121775155,0.11857810775752786,0
-0.8087717060887578,0.05928905387876393,0
-0.4043858530443789,0.8956699307238205,2
-0.7021929265221895,0.44783496536191025,0
0.14890353673890527,0.22391748268095513,1
0.5744517683694527,0.11195874134047756,1
-0.21277411581527367,0.05597937067023878,0
-0.6063870579076368,0.02798968533511939,0
-0.3031935289538184,0.8800202464519983,2
-0.1515967644769092,1.3060355270104378,2
0.4242016177615454,0.6530177635052189,1
-0.2878991911192273,0.32650888175260945,0
0.3560504044403864,0.16325444087630472,1
0.1780252022201932,0.947652624222591,2
0.0890126011100966,1.3398517158957342,2
-0.4554936994449517,0.6699258579478671,0
0.27225315027752417,0.33496292897393354,1
0.13612657513876208,1.0335068682714055,2
0.5680632875693811,0.5167534341357027,1
-0.21596835621530946,0.25837671706785137,0
0.3920158218923453,0.12918835853392568,1
0.19600791094617265,0.9306195830514015,2
0.09800395547308632,1.3313351953101393,2
0.04900197773654316,1.5316930014395083,2
0.02450098886827158,1.6318719045041927,2
0.01225049443413579,1.681961356036535,2
0.006125247217067895,1.7070060818027062,2
0.5030626236085339,0.8535030409013531,1
0.751531311804267,0.42675152045067655,1
0.3757656559021335,1.079401164009777,2
0.18788282795106676,1.405725985789327,2
0.5939414139755333,0.7028629928946635,1
0.7969707069877667,0.35143149644733174,1
0.8984853534938834,0.17571574822366587,1
-0.05075732325305832,0.08785787411183293,0
-0.5253786616265291,0.04392893705591647,0
0.23731066918673543,0.021964468527958234,1
-0.38134466540663225,0.010982234263979117,0
-0.19067233270331613,0.8715165209164282,2
-0.5953361663516581,0.4357582604582141,0
-0.29766808317582905,1.0839045340135456,2
-0.14883404158791452,1.4079776707912113,2
-0.07441702079395726,1.5700142391800442,2
-0.03720851039697863,1.6510325233744607,2
-0.018604255198489315,1.6915416654716688,2
-0.009302127599244658,1.711796236520273,2
0.4953489362003777,0.8558981182601365,1
0.24767446810018884,1.293974462914507,2
0.6238372340500944,0.6469872314572535,1
0.8119186170250472,0.3234936157286267,1
0.9059593085125236,0.16174680786431336,1
0.4529796542562618,0.9468988077165953,2
-0.2735101728718691,0.47344940385829765,0
-0.13675508643593454,1.1027501057135873,2
0.4316224567820327,0.5513750528567937,1
0.7158112283910163,0.27568752642839683,1
-0.14209438580449185,0.13784376321419842,0
-0.07104719290224593,0.9349472853915378,2
-0.5355235964511229,0.4674736426957689,0
0.23223820177443855,0.23373682134788445,1
-0.3838808991127807,0.11686841067394223,0
0.30805955044360966,0.058434205336971114,1
0.15402977522180483,0.8952425064529241,2
0.5770148876109025,0.44762125322646207,1
0.7885074438054512,0.22381062661323103,1
-0.10574627809727438,0.11190531330661552,0
-0.5528731390486372,0.05595265665330776,0
0.2235634304756814,0.02797632832665388,1
0.6117817152378406,0.01398816416332694,1
0.3058908576189203,0.8730194858661021,2
0.6529454288094602,0.43650974293305106,1
-0.17352728559526992,0.21825487146652553,0
0.41323635720236507,0.10912743573326276,1
0.20661817860118253,0.92058912165107,2
-0.39669091069940876,0.460294560825535,0
-0.6983454553497044,0.2301472804127675,0
-0.8491727276748522,0.11507364020638375,0
-0.9245863638374261,0.057536820103191874,0
-0.46229318191871305,0.8947938138360345,2
-0.7311465909593565,0.44739690691801726,0
-0.8655732954796782,0.22369845345900863,0
-0.4327866477398391,0.977874630513943,2
0.28360667613008045,0.4889373152569715,1
0.6418033380650402,0.24446865762848574,1
-0.1790983309674799,0.12223432881424287,0
-0.5895491654837399,0.061117164407121435,0
0.20522541725813004,0.030558582203560718,1
0.602612708629065,0.015279291101780359,1
0.8013063543145325,0.007639645550890179,1
0.4006531771572662,0.8698452265598837,2
0.2003265885786331,1.3009480170643806,2
-0.3998367057106834,0.6504740085321903,0
-0.6999183528553417,0.32523700426609514,0
-0.3499591764276708,1.0286439059174861,2
-0.6749795882138354,0.5143219529587431,0
-0.3374897941069177,1.1231863802638102,2
-0.16874489705345885,1.4276185939163437,2
-0.08437244852672943,1.5798347007426106,2
-0.5421862242633647,0.7899173503713053,0
-0.27109311213168236,1.2609840789700912,2
-0.13554655606584118,1.496517443269484,2
-0.06777327803292059,1.6142841254191806,2
-0.5338866390164603,0.8071420627095903,0
-0.26694331950823014,1.2695964351392337,2
-0.633471659754115,0.6347982175696169,0
-0.8167358298770575,0.3173991087848084,0
0.09163208506147125,0.1586995543924042,1
-0.4541839574692644,0.0793497771962021,0
0.27290802126536784,0.03967488859810105,1
-0.3635459893673161,0.019837444299050527,0
0.31822700531634196,0.009918722149525263,1
-0.340886497341829,0.004959361074762632,0
-0.6704432486709145,0.002479680537381316,0
-0.8352216243354573,0.001239840268690658,0
-0.41761081216772866,0.8666453239187839,2
-0.7088054060838643,0.43332266195939195,0
-0.35440270304193217,1.0826867347641347,2
-0.677201351520966,0.5413433673820673,0
-0.338600675760483,1.1366970874754723,2
-0.6693003378802416,0.5683485437377361,0
-0.8346501689401208,0.28417427186886807,0
-0.4173250844700604,1.0081125397188726,2
-0.2086625422350302,1.3700816736438748,2
-0.1043312711175151,1.551066240606376,2
0.44783436444124247,0.775533120303188,1
0.7239171822206212,0.387766560151594,1
0.8619585911103106,0.193883280075797,1
-0.0690207044448447,0.0969416400378985,0
0.4654896477775776,0.04847082001894925,1
0.2327448238887888,0.8902608137939132,2
0.1163724119443944,1.3111558106813952,2
-0.4418137940278028,0.6555779053406976,0
-0.2209068970139014,1.1938143564547874,2
0.3895465514930493,0.5969071782273937,1
0.6947732757465246,0.29845358911369685,1
-0.1526133621267377,0.14922679455684842,0
0.42369331893663115,0.07461339727842421,1
0.21184665946831557,0.9033321024236507,2
0.10592332973415779,1.317691454996264,2
-0.4470383351329211,0.658845727498132,0
-0.22351916756646056,1.1954482675335045,2
-0.6117595837832303,0.5977241337667523,0
-0.3058797918916151,1.1648874706678147,2
0.3470601040541924,0.5824437353339074,1
0.6735300520270961,0.2912218676669537,1
0.8367650260135481,0.14561093383347684,1
-0.08161748699322596,0.07280546691673842,0
-0.540808743496613,0.03640273345836921,0
-0.7704043717483064,0.018201366729184605,0
-0.3852021858741532,0.875126087149031,2
-0.6926010929370766,0.4375630435745155,0
-0.8463005464685383,0.21878152178725774,0
0.07684972676573087,0.10939076089362887,1
0.5384248633828654,0.054695380446814434,1
0.2692124316914327,0.8933730940078458,2
0.6346062158457164,0.4466865470039229,1
-0.1826968920771418,0.22334327350196145,0
0.4086515539614291,0.11167163675098073,1
0.20432577698071455,0.9218612221599289,2
-0.39783711150964274,0.46093061107996447,0
-0.19891855575482137,1.0964907093244207,2
-0.5994592778774107,0.5482453546622104,0
0.20027036106129464,0.2741226773311052,1
0.6001351805306473,0.1370613386655526,1
0.30006759026532365,0.9345560731172149,2
0.6500337951326618,0.46727803655860745,1
0.3250168975663309,1.0996644220637424,2
-0.33749155121683455,0.5498322110318712,0
-0.6687457756084173,0.2749161055159356,0
-0.33437288780420865,1.0034834565424064,2
0.33281355609789565,0.5017417282712032,1
0.6664067780489478,0.2508708641356016,1
-0.16679661097552612,0.1254354320678008,0
-0.5833983054877631,0.0627177160339004,0
0.20830084725611847,0.0313588580169502,1
-0.39584957637194074,0.0156794290084751,0
0.30207521181402963,0.00783971450423755,1
-0.3489623940929852,0.003919857252118775,0
0.32551880295350744,0.0019599286260593876,1
0.16275940147675372,0.8670053680974683,2
-0.41862029926162314,0.43350268404873415,0
-0.20931014963081157,1.0827767458088058,2
0.3953449251845942,0.5413883729044029,1
